term	sem	class	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
missense_mutation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	177.0	-0.0004881910178389237	0.0005	0.0005	-0.0002509284794403044
missing			5	5	5.991464547107982	11.191515618845942	0.6519329689125313	1.0	232.20000000000002	-0.0032022021000506218	0.0	0.0	-0.0013565509566575429
mite			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	228.0	-0.0006288562263675468	0.0	0.0	-0.0002509284794403044
mite-specific_helper_T_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	228.0	-0.0006288562263675468	0.0005	0.0	-0.0002509284794403044
mitochondria_lex	G#cell_component	cell	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	158.5	-0.0008743308059588895	0.0005	0.0	-0.0005316994476203263
mitochondrial_enzyme_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	210.0	-0.000579209682181614	0.0	0.0005	-0.0002509284794403044
mitochondrial_protein_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	196.0	-0.0005405957033689512	0.0005	0.0005	-0.0002509284794403044
mitochondrial_respiration_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	136.0	-0.0003751072227462515	0.0	0.0005	-0.0002509284794403044
mitochondrial_transmembrane_potential_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	253.0	-0.0006978097599603661	0.0	0.0005	-0.0002509284794403044
mitogen			6	6	5.809142990314028	11.009194062051987	0.639900889012706	1.0	219.33333333333331	-0.0036297140083249024	0.0	0.0	-0.001630313314691989
mitogen-activated_Rel-/-_T_cell_lex	G#cell_line	cell	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	410.0	-0.0005654189754622507	0.0	0.0	0.6928962520805051
mitogen-activated_T_lymphocyte_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	132.0	-0.00036407465737031686	0.0005	0.0005	-0.0002509284794403044
mitogen-activated_kinase_lex	G#protein_molecule	amino_acid	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	199.0	-0.0010977402547984738	0.001	0.001	-0.0005316994476203263
mitogen-activated_mature_T_lymphocyte_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	132.0	-0.00036407465737031686	0.0005	0.0005	-0.0002509284794403044
mitogen-activated_protein_(MAP)_kinase/extracellular_signal-regulated_kinase_kinase_1_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	187.0	-0.0005157724312756518	0.0	0.0	-0.0002509284794403044
mitogen-activated_protein_(MAP)_kinase_lex	G#protein_family_or_group	amino_acid	5	5	5.991464547107982	11.191515618845942	0.6519329689125366	1.0	216.20000000000002	-0.002981550792553689	0.0	0.0	-0.0013565509566575429
mitogen-activated_protein_(MAP)_kinase_pathways_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	216.0	-0.0005957585302419632	0.0	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase-1_extracellular-regulated_kinase-kinase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	210.0	-0.0005792096821807258	0.0005	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase-targeted_hematopoietic_tyrosine_phosphatase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	176.0	-0.0004854328764942739	0.0005	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase_(MAPK)_activity_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	116.0	-0.00031994439587224033	0.0	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase_(MAPK)_pathway_lex	G#other_name	other	3	3	6.502290170873972	11.702341242611933	0.676455898909491	1.0	205.0	-0.0016962569263830884	0.0	0.0	-0.0008078327941429819
mitogen-activated_protein_kinase_(MAPK)_signaling_pathway_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	146.5	-0.0008081354137088326	0.0	0.0	-0.0005316994476203263
mitogen-activated_protein_kinase_(MAPk)_homologue_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	160.0	-0.00044130261499442103	0.0	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase_activation_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	216.0	-0.0011915170604847036	0.001	0.0005	-0.0005316994476203263
mitogen-activated_protein_kinase_cascade_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901579	1.0	174.5	-0.0009625913289564858	0.001	0.001	-0.0005316994476203263
mitogen-activated_protein_kinase_family_lex	G#protein_family_or_group	amino_acid	3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	197.0	-0.001630061534135252	0.0015	0.001	-0.0008078327941429819
mitogen-activated_protein_kinase_kinase_(MEK)_inhibitor_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	136.0	-0.0003751072227462515	0.0	0.0	-0.0002509284794403044
mitogen-activated_protein_kinase_kinase_lex	G#protein_family_or_group	amino_acid	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	272.0	-0.0003751072227462515	0.0005	0.0005	0.6928962520805051
mitogen-activated_protein_kinase_lex	G#protein_family_or_group	amino_acid	20	27	4.605170185988091	9.505116665275715	100.1146385051349	1.35	258.8	-0.010536099932978216	0.01	0.0095	0.2946384539667637
mitogen-activated_protein_kinase_pathway_lex	G#other_name	other	5	5	5.991464547107982	11.191515618845942	0.6519329689125366	1.0	202.8	-0.0027967553225242137	0.0025	0.0025	-0.0013565509566575429
mitogen-activated_protein_kinase_signaling_cascade_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	157.0	-0.0004330281909639133	0.0005	0.0005	-0.0002509284794403044
mitogen-activated_protein_kinase_signaling_pathways_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	236.0	-0.0006509213571174177	0.0005	0.0	-0.0002509284794403044
mitogen-activated_protein_p38_kinase_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	210.0	-0.0005792096821807258	0.0005	0.0	-0.0002509284794403044
mitogen-induced_T_cell_proliferation_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	133.0	-0.0003668327987143005	0.0005	0.0	-0.0002509284794403044
mitogen-inducible_DNA-binding_complex_lex	G#protein_complex	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	157.0	-0.00043302819096346923	0.0005	0.0005	-0.0002509284794403044
mitogen-inducible_gene_lex	G#DNA_family_or_group	nucleotide	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	266.0	-0.00036683279871452257	0.0005	0.0005	0.6928962520805051
mitogen-inducible_gene_product_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	153.0	-0.0004219956255880897	0.0005	0.0005	-0.0002509284794403044
mitogen-inducible_transcription_factor_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	160.0	-0.00044130261499442103	0.0005	0.0005	-0.0002509284794403044
mitogen-stimulated_T_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	250.0	-0.0006895353359295253	0.0005	0.0	-0.0002509284794403044
mitogen-stimulated_cell_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	256.0	-0.0007060841839902077	0.0005	0.0005	-0.0002509284794403044
mitogen_activated_protein_(MAP)_kinase_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	147.0	-0.00040544677752762937	0.0	0.0	-0.0002509284794403044
mitogen_activation_lex	G#other_name	other	1	5	7.600902459542082	11.191515618845942	inf	5.0	970.0	-0.0005350794206819831	0.0005	0.0005	1.609186983954661
mitogen_binding_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	126.0	-0.00034752580930830224	0.0005	0.0005	-0.0002509284794403044
mitogen_lex	G#other_organic_compound	amino_acid	15	23	4.892852258439873	9.665459315350894	569.0642365974484	1.5333333333333334	300.73333333333335	-0.007124279090807595	0.0025	0.005	0.4233497391081258
mitogen_phytohemagglutinin_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	170.0	-0.0004688840284313711	0.0005	0.0005	-0.0002509284794403044
mitogen_stimulation_lex	G#other_name	other	2	4	6.907755278982137	11.414659170160153	587.7461828458298	2.0	511.5	-0.0011060146788290925	0.0005	0.001	0.6926154811123251
mitogenesis			1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	362.0	-0.000499223583213193	0.0	0.0	0.6928962520805051
mitogenesis_lex	G#other_name	other	2	3	6.907755278982137	11.702341242611933	159.46644784256011	1.5	216.5	-0.0008467493925203851	0.001	0.001	0.40493340866054517
mitogenic			12	14	5.115995809754082	10.161896201664785	36.09543311791858	1.1666666666666667	234.33333333333331	-0.006539553125941455	0.0	0.0	0.1508783244213241
mitogenic_T_cell_activation_signal_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	202.0	-0.0005571445514311879	0.0005	0.0005	-0.0002509284794403044
mitogenic_activation_lex	G#other_name	other	2	2	6.907755278982137	12.107806350720098	0.6889482039901608	1.0	220.5	-0.0012163403325784472	0.001	0.0005	-0.0005316994476203263
mitogenic_agent_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	100.0	-0.00027581413437183233	0.0005	0.0005	-0.0002509284794403044
mitogenic_anti-CD2_antibody_lex	G#protein_family_or_group	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	206.0	-0.0005681771168049021	0.0005	0.0005	-0.0002509284794403044
mitogenic_coactivator_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	181.0	-0.000499223583213193	0.0005	0.0005	-0.0002509284794403044
mitogenic_effect_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	112.0	-0.0003089118304969718	0.0005	0.0005	-0.0002509284794403044
mitogenic_pair_lex	G#cell_type	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	221.0	-0.0006095492369606603	0.0	0.0	-0.0002509284794403044
mitogenic_signaling_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	107.0	-0.00029512112377805266	0.0005	0.0005	-0.0002509284794403044
mitogenic_signalling_response_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	212.0	-0.000584725964868249	0.0005	0.0005	-0.0002509284794403044
mitogenic_stimulation_lex	G#other_name	other	7	9	5.654992310486769	10.603728953943824	79.08282340041545	1.2857142857142858	288.0	-0.004115146884819065	0.003	0.0035	0.24941046646831566
mitogenic_stimuli_lex	G#other_name	other	3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	180.66666666666666	-0.001494912608293597	0.001	0.0015	-0.0008078327941429819
mitogenically_incompetent_human_G-CSFR_mutant_lex	G#protein_molecule	amino_acid	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	241.0	-0.0006647120638348936	0.0005	0.0005	-0.0002509284794403044
mitogeninduced			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	239.0	-0.0006591957811473703	0.0	0.0	-0.0002509284794403044
mitogenmediated			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	148.0	-0.0004082049188695036	0.0	0.0	-0.0002509284794403044
mitogens			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	112.0	-0.000926735491489028	0.0	0.0	-0.0008078327941429819
mitogenstimulated			3	3	6.502290170873972	11.702341242611933	0.6764558989094828	1.0	220.66666666666666	-0.0018258895695376642	0.0	0.0	-0.0008078327941429819
mitomycin_C_lex	G#other_organic_compound	amino_acid	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	224.0	-0.0006178236609933885	0.0005	0.0005	-0.0002509284794403044
mitotic			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	320.0	-0.0008826052299893972	0.0	0.0	-0.0002509284794403044
mitotic_arrest_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233858	1.0	253.0	-0.0006978097599603661	0.0005	0.0005	-0.0002509284794403044
mitotic_recombination_event_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	320.0	-0.0008826052299893972	0.0005	0.0005	-0.0002509284794403044
mitotic_signaling_lex	G#other_name	other	1	2	7.600902459542082	12.107806350720098	311.0740355720358	2.0	460.0	-0.0006343725090541819	0.0005	0.0005	0.6928962520805051
mixed			9	11	5.403677882205863	10.403058258481673	112.18066549827655	1.2222222222222223	248.33333333333331	-0.005403198892332095	0.0	0.0	0.1982195078526381
mixed_leucocyte_lex	G#cell_type	cell	1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	234.0	-0.00032270253721500275	0.0005	0.0005	0.6928962520805051
mixed_lymphocyte_reaction_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233742	1.0	163.0	-0.0004495770390271492	0.0	0.0005	-0.0002509284794403044
mixing			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	236.0	-0.0006509213571170847	0.0	0.0	-0.0002509284794403044
mixture			8	10	5.521460917862246	10.498368438285997	132.2190769261273	1.25	263.375	-0.004481979683532256	0.0	0.0	0.22096597972850063
miyatake			1	2	7.600902459542082	12.107806350720098	311.07403557203673	2.0	466.0	-0.0006426469330853557	0.0	0.0	0.6928962520805051
ml			3	3	6.502290170873972	11.702341242611933	0.6764558989094853	1.0	276.3333333333333	-0.0022864991739376395	0.0	0.0	-0.0008078327941429819
mlaplaca			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	243.0	-0.0006702283465223058	0.0	0.0	-0.0002509284794403044
mll			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	305.0	-0.0008412331098323067	0.0	0.0	-0.0002509284794403044
mlr			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	198.0	-0.0005461119860561414	0.0	0.0	-0.0002509284794403044
mm			17	22	4.767689115485866	9.709911077921728	110.24666262290427	1.2941176470588236	274.29411764705884	-0.010028601925735847	0.0	0.0	0.25318640201134457
mmalnati			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	243.0	-0.0006702283465223058	0.0	0.0	-0.0002509284794403044
mmhg			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	351.0	-0.000968107611644009	0.0	0.0	-0.0002509284794403044
mmlightfoote			1	1	7.600902459542082	12.800953531280044	0.7015953579233656	1.0	175.0	-0.00048267473514984616	0.0	0.0	-0.0002509284794403044
mmoll			3	6	6.502290170873972	11.009194062051987	489.40541249416435	2.0	584.6666666666666	-0.0022009967922832496	0.0	0.0	0.6923393477658024
mn2			1	1	7.600902459542082	12.800953531280044	0.7015953579233627	1.0	202.0	-0.0005571445514298556	0.0	0.0	-0.0002509284794403044
mnl			1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	138.0	-0.0003806235054324425	0.0	0.0	-0.0002509284794403044
mnugeyre			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	256.0	-0.0007060841839912069	0.0	0.0	-0.0002509284794403044
mo			4	4	6.214608098422191	11.414659170160153	0.6641177282598787	1.0	248.5	-0.0027415924956513127	0.0	0.0	-0.0010825368229987475
mobilities			3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	203.66666666666666	-0.001685224361008042	0.0	0.0	-0.0008078327941429819
mobility			24	25	4.422848629194137	9.582077706411843	4.060596520915965	1.0416666666666667	223.20833333333331	-0.0142071860614581	0.0	0.0	0.0342563742114983
mobility-shift_assay_lex	G#other_name	other	3	3	6.502290170873972	11.702341242611933	0.6764558989094799	1.0	162.66666666666666	-0.0013459729757314687	0.001	0.0015	-0.0008078327941429819
mobility-shift_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	136.0	-0.0003751072227455854	0.0	0.0005	-0.0002509284794403044
mobility_assay_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	166.0	-0.00045785146305743485	0.0	0.0	-0.0002509284794403044
mobility_group_1_(HMG)_box_lex	G#DNA_domain_or_region	nucleotide	1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	187.0	-0.0005157724312746526	0.0	0.0	-0.0002509284794403044
mobility_shift_analysis_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233685	1.0	198.0	-0.0005461119860551422	0.0	0.0005	-0.0002509284794403044
mobility_shift_assay_lex	G#other_name	other	8	8	5.521460917862246	10.721511989600208	0.6162917964126662	1.0	212.5	-0.0046888402843104915	0.002	0.0035	-0.0021775715857099698
mobility_shift_lex	G#other_name	other	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	175.0	-0.0004826747351515115	0.0	0.0	-0.0002509284794403044
mobilityshift			1	1	7.600902459542082	12.800953531280044	0.7015953579233771	1.0	303.0	-0.0008357168271463378	0.0	0.0	-0.0002509284794403044
mobilization			10	11	5.298317366548036	10.403058258481673	16.68541244266276	1.1	233.60000000000002	-0.005723143288203114	0.0	0.0	0.09258532841416489
mobilize			2	2	6.907755278982137	12.107806350720098	0.688948203990155	1.0	238.0	-0.0013128752796086607	0.0	0.0	-0.0005316994476203263
mobilized			2	3	6.907755278982137	11.702341242611933	159.46644784256011	1.5	381.0	-0.001381828813201369	0.0	0.0	0.40493340866054517
mobilizing			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	135.0	-0.0003723490814024899	0.0	0.0	-0.0002509284794403044
modality			1	1	7.600902459542082	12.800953531280044	0.7015953579233829	1.0	126.0	-0.0003475258093081912	0.0	0.0	-0.0002509284794403044
mode			13	13	5.035953102080546	10.236004173818506	0.5598880397724376	1.0	189.6923076923077	-0.006801576553593924	0.0	0.0	-0.0035462434620630034
model			98	110	3.0159349808715104	8.100473165487626	27.16035742961001	1.1224489795918366	220.72448979591834	-0.05242399251992236	0.0	0.0	0.08826087870813559
model_monocytic_cell_line_lex	G#cell_line	cell	1	1	7.600902459542082	12.800953531280044	0.7015953579233712	1.0	302.0	-0.0008329586858013549	0.0005	0.0005	-0.0002509284794403044
modeled			1	1	7.600902459542082	12.800953531280044	0.70159535792338	1.0	173.0	-0.00047715845246343314	0.0	0.0	-0.0002509284794403044
