term	sem	bi	ni	IDF	ICF	Chi-sq	CG	ICB	DoP	KeyBERT	KeyLLM	RICF
05m		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	251.0	-0.0008830379319335613	0.0	0.0	-0.00037109537055890485
05mgkg		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	162.0	-0.0005699288644352984	0.0	0.0	-0.00037109537055890485
05v		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643218187	0.0	0.0	-0.00037109537055890485
100000mm3		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	141.0	-0.0004960491968235559	0.0	0.0	-0.00037109537055890485
100000ul		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	254.0	-0.000893592170163604	0.0	0.0	-0.00037109537055890485
1000mm3		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	239.0	-0.001681641958024338	0.0	0.0	-0.0007863968983841119
100mgkg		2	5	6.620073206530356	10.948157426960055	inf	2.5	635.0	-0.0018188470550166702	0.0	0.0	0.9155043349757719
100micrograms		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	228.0	-0.0008021221055003469	0.0	0.0	-0.00037109537055890485
100mm		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	395.0	-0.0013896413669851615	0.0	0.0	-0.00037109537055890485
100mm3		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	251.0	-0.0008830379319333392	0.0	0.0	-0.00037109537055890485
100total		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	261.0	-0.0009182187260334818	0.0	0.0	-0.00037109537055890485
1010pseudomonas		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	153.0	-0.0005382661497431718	0.0	0.0	-0.00037109537055890485
1012h		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	376.0	-0.0006613989290967792	0.0	0.0	0.6927760851893865
103m		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	424.0	-0.0007458328349396748	0.0	0.0	0.6927760851893865
109l		3	7	6.214608098422191	10.611685190338843	inf	2.3333333333333335	619.6666666666666	-0.0025576437311362055	0.0	0.0	0.8461029778464155
10day		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	170.0	-0.0005980734997163006	0.0	0.0	-0.00037109537055890485
10fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	254.0	-0.0008935921701627159	0.0	0.0	-0.00037109537055890485
10h		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	376.0	-0.0006613989290967792	0.0	0.0	0.6927760851893865
10keto		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	103.0	-0.0003623621792392395	0.0	0.0	-0.00037109537055890485
10mg		1	3	7.313220387090301	11.458983050726047	680.5129885391029	3.0	765.0	-0.0008971102495730632	0.0	0.0	1.0982411932975502
10mgkg		2	3	6.620073206530356	11.458983050726047	120.36321673956868	1.5	320.0	-0.0015972080521813314	0.0	0.0	0.4046787112097796
10microgramskg		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	606.0	-0.0010659780612565228	0.0	0.0	0.6927760851893865
10min		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	264.0	-0.0027863188927913507	0.0	0.0	-0.0011948825407888108
10month		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	115.0	-0.0004045791321607428	0.0	0.0	-0.00037109537055890485
10monthold		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	1006.0	-0.0017695939432750274	0.0	0.0	0.6927760851893865
10second		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	292.0	-0.0010272791877470322	0.0	0.0	-0.00037109537055890485
10th		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	206.66666666666666	-0.002181209234256465	0.0	0.0	-0.0011948825407888108
10ug		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	398.0	-0.0007000978026087123	0.0	0.0	0.6927760851893865
10year		2	2	6.620073206530356	11.864448158834211	0.6882992011353618	1.0	195.0	-0.001372050969934313	0.0	0.0	-0.0007863968983841119
10yearold		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	124.5	-0.0008760017731141989	0.0	0.0	-0.0007863968983841119
1100bed		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	196.0	-0.0006895435643784475	0.0	0.0	-0.00037109537055890485
112dihydro2acenaphthylenylpiperazine_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	202.0	-0.000355326020418989	0.0006666666666666	0.0006666666666666	0.6927760851893865
114fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	320.0	-0.0011257854112295407	0.0	0.0	-0.00037109537055890485
117fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	269.0	-0.0009463633613154832	0.0	0.0	-0.00037109537055890485
11deoxycortisol_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	228.0	-0.0004010610527508396	0.0006666666666666	0.0006666666666666	0.6927760851893865
11dichloro222trifluoroethane_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	302.0	-0.0010624599818470637	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
11fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	306.0	-0.0010765322994870097	0.0	0.0	-0.00037109537055890485
11ketopregnenolone_sulphate_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	568.0	-0.000999134552466474	0.0006666666666666	0.0006666666666666	0.6927760851893865
11th		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	123.5	-0.0008689656142929492	0.0	0.0	-0.0007863968983841119
11yearold		3	3	6.214608098422191	11.458983050726047	0.6738944919003037	1.0	109.66666666666666	-0.001157448125920002	0.0	0.0	-0.0011948825407888108
1234dichlorophenylethyl4methylpiperazine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	240.0	-0.0008443390584214061	0.0006666666666666	0.0	-0.00037109537055890485
123iibzm		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	184.0	-0.0006473266114567222	0.0	0.0	-0.00037109537055890485
124dichlorophenoxy3234dimethoxyphenylethanolaminoprop		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	186.0	-0.0006543627702765287	0.0	0.0	-0.00037109537055890485
125dihydroxyvitamin_d_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	230.0	-0.0008091582643219297	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
125i		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	280.0	-0.000985062234826306	0.0	0.0	-0.00037109537055890485
125oh2d_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	130.0	-0.0004573503233115117	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
127min		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	260.0	-0.0009147006466242447	0.0	0.0	-0.00037109537055890485
12alphahydroxylase		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	304.0	-0.0010694961406668702	0.0	0.0	-0.00037109537055890485
12chloroethyl3cyclohexyl1nitrosourea_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	199.0	-0.0007000978026088234	0.0006666666666666	0.0	-0.00037109537055890485
12dimethylhydrazine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	233.0	-0.0008197125025515284	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
12dmh_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	466.0	-0.0008197125025515284	0.0	0.0	0.6927760851893865
12h		2	3	6.620073206530356	11.458983050726047	120.36321673956914	1.5	369.5	-0.00172385891094462	0.0	0.0	0.4046787112097796
12hour		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	313.66666666666663	-0.0033105127248945765	0.0	0.0	-0.0011948825407888108
12lead		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	229.0	-0.0008056401849111383	0.0	0.0	-0.00037109537055890485
12methoxyphenyl442phthalimidobutylpiperazine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	272.0	-0.0009569175995454149	0.0006666666666666	0.0	-0.00037109537055890485
12month		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	197.0	-0.0006930616437877957	0.0	0.0	-0.00037109537055890485
12phenethyl42pyridylpiperazine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	167.0	-0.0005875192614862579	0.0006666666666666	0.0	-0.00037109537055890485
12week		5	6	5.703782474656201	10.765835870166102	36.77080913227027	1.2	416.0	-0.005685216326704379	0.0	0.0	0.1803147571405077
12weeks		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	251.0	-0.0008830379319335613	0.0	0.0	-0.00037109537055890485
12wk		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	268.0	-0.0009428452819039146	0.0	0.0	-0.00037109537055890485
12yearold		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	53.0	-0.00018645820873564034	0.0	0.0	-0.00037109537055890485
12z		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	239.0	-0.000840820979011947	0.0	0.0	-0.00037109537055890485
131i		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	82.0	-0.00028848251162749694	0.0	0.0	-0.00037109537055890485
131ialbumin		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	259.0	-0.0009111825672138973	0.0	0.0	-0.00037109537055890485
131ihippuran		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	142.0	-0.0004995672762339032	0.0	0.0	-0.00037109537055890485
131ihsa		1	3	7.313220387090301	11.458983050726047	680.5129885391034	3.0	777.0	-0.0009111825672138973	0.0	0.0	1.0982411932975502
133xe		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	167.0	-0.0005875192614862579	0.0	0.0	-0.00037109537055890485
135g		1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	149.0	-0.000524193832104447	0.0	0.0	-0.00037109537055890485
13bis2chloroethyl1nitrosourea_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	267.0	-0.0009393272024939003	0.0006666666666666	0.0	-0.00037109537055890485
13bis_2chloroethyl1nitrosoure_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	259.0	-0.0009111825672136753	0.0006666666666666	0.0	-0.00037109537055890485
13butadiene_lex	chemical	1	4	7.313220387090301	11.171300978274266	inf	4.0	624.0	-0.0005488203879748799	0.0006666666666666	0.0006666666666666	1.385923265749332
13cisretinoic_acid_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	554.0	-0.0009745079965960413	0.0006666666666666	0.0006666666666666	0.6927760851893865
13fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	273.0	-0.0009604356789554291	0.0	0.0	-0.00037109537055890485
13th		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	292.66666666666663	-0.0030888737220591267	0.0	0.0	-0.0011948825407888108
13yearold		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	101.0	-0.0003553260204191	0.0	0.0	-0.00037109537055890485
141cinsdel		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	496.0	-0.0008724836937028524	0.0	0.0	0.6927760851893865
1433e		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	176.0	-0.0006191819761769413	0.0	0.0	-0.00037109537055890485
14c		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	165.5	-0.0011644842847411407	0.0	0.0	-0.0007863968983841119
14c41_ninety-nine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	97.0	-0.00034125370277993117	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
14cbiliary		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	176.0	-0.0006191819761772743	0.0	0.0	-0.00037109537055890485
14day		2	4	6.620073206530356	11.171300978274266	441.6751868630184	2.0	552.5	-0.0019314255961395688	0.0	0.0	0.6923607836615613
14dihydropyridine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	229.0	-0.0008056401849100281	0.0006666666666666	0.0	-0.00037109537055890485
14th		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	275.5	-0.0019384617549607075	0.0	0.0	-0.0007863968983841119
14yearold		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	136.5	-0.0009604356789559843	0.0	0.0	-0.0007863968983841119
15benzothiazepine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	229.0	-0.0008056401849101391	0.0006666666666666	0.0	-0.00037109537055890485
15day		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	250.0	-0.0008795198525224368	0.0	0.0	-0.00037109537055890485
15db		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	360.0	-0.0006332542938175534	0.0	0.0	0.6927760851893865
15f2tisop_lex	chemical	1	4	7.313220387090301	11.171300978274266	inf	4.0	1020.0	-0.0008971102495740624	0.0	0.0006666666666666	1.385923265749332
15f2tisoprostane_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	255.0	-0.0008971102495740624	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
15fold		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	289.5	-0.002036967978442439	0.0	0.0	-0.0007863968983841119
15group		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	302.0	-0.0010624599818476188	0.0	0.0	-0.00037109537055890485
15mg100g		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	298.0	-0.0010483876642067846	0.0	0.0	-0.00037109537055890485
15mgkg		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	262.0	-0.0009217368054442732	0.0	0.0	-0.00037109537055890485
15minute		3	6	6.214608098422191	10.765835870166102	679.5121555547335	2.0	680.3333333333333	-0.0030114759750364817	0.0	0.0	0.6919522980191566
15mm		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	120.0	-0.00042216952921114714	0.0	0.0	-0.00037109537055890485
15t		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	234.0	-0.0008232305819615426	0.0	0.0	-0.00037109537055890485
15yearold		5	5	5.703782474656201	10.948157426960055	0.6456976507009065	1.0	112.80000000000001	-0.001984196787291004	0.0	0.0	-0.0020067996534454124
15yrold		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	160.0	-0.0005628927056150479	0.0	0.0	-0.00037109537055890485
16mgkg		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	744.0	-0.0013087255405532794	0.0	0.0	0.6927760851893865
16month		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	125.0	-0.00043975992626243965	0.0	0.0	-0.00037109537055890485
16th		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	206.5	-0.0014529667963679715	0.0	0.0	-0.0007863968983841119
16week		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	229.0	-0.0008056401849105832	0.0	0.0	-0.00037109537055890485
176fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	216.0	-0.0007599051525791767	0.0	0.0	-0.00037109537055890485
17alphaethinylestradiol_lex	chemical	1	3	7.313220387090301	11.458983050726047	680.5129885391043	3.0	912.0	-0.0010694961406668702	0.0006666666666666	0.0006666666666666	1.0982411932975502
17betaestradiol		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	287.0	-0.0010096887906967389	0.0	0.0	-0.00037109537055890485
17betaestradiol_lex	chemical	3	6	6.214608098422191	10.765835870166102	679.5121555547335	2.0	387.66666666666663	-0.002487282142932923	0.0006666666666666	0.0026666666666666	0.6919522980191566
17dayold		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	59.0	-0.00020756668519661403	0.0	0.0	-0.00037109537055890485
17th		1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	149.0	-0.000524193832104447	0.0	0.0	-0.00037109537055890485
17yearold		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	212.5	-0.0014951837492894748	0.0	0.0	-0.0007863968983841119
180minute		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	279.0	-0.0009815441554158477	0.0	0.0	-0.00037109537055890485
18abstract		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	291.0	-0.001023761108337018	0.0	0.0	-0.00037109537055890485
18fold		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	247.0	-0.0017379312285854542	0.0	0.0	-0.0007863968983841119
18gauge		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643207085	0.0	0.0	-0.00037109537055890485
18month		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	227.0	-0.0015972080521804433	0.0	0.0	-0.0007863968983841119
1966january		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	290.0	-0.0010202430289266706	0.0	0.0	-0.00037109537055890485
1990s		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	263.0	-0.0009252548848545095	0.0	0.0	-0.00037109537055890485
1996nov		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	332.0	-0.0011680023641502668	0.0	0.0	-0.00037109537055890485
1999nov		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	332.0	-0.0011680023641502668	0.0	0.0	-0.00037109537055890485
19fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	261.0	-0.0009182187260340369	0.0	0.0	-0.00037109537055890485
19yearold		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	65.5	-0.00046086840272308027	0.0	0.0	-0.0007863968983841119
1a		4	4	5.926926025970411	11.171300978274266	0.6596943358034592	1.0	194.0	-0.0027300296222305676	0.0	0.0	-0.0016012561082892063
1a11a2		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	586.0	-0.0010307972671573795	0.0	0.0	0.6927760851893865
1a2		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	141.0	-0.000496049196824	0.0	0.0	-0.00037109537055890485
1adrenoceptor		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	242.0	-0.002554125651725081	0.0	0.0	-0.0011948825407888108
1agonist		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	411.0	-0.001445930637547943	0.0	0.0	-0.00037109537055890485
1anisoyl2pyrrolidinone_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	286.0	-0.0010061707112866136	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
1b		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	304.0	-0.0010694961406680914	0.0	0.0	-0.00037109537055890485
1b1d		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	380.0	-0.0013368701758349477	0.0	0.0	-0.00037109537055890485
1bromo1chloro222trifluoroethane_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	302.0	-0.0010624599818470637	0.0006666666666666	0.0	-0.00037109537055890485
1chloro1222tetrafluoroethane_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	302.0	-0.0010624599818470637	0.0006666666666666	0.0006666666666666	-0.00037109537055890485
1dayold		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	266.0	-0.0009358091230848853	0.0	0.0	-0.00037109537055890485
1h1		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	191.0	-0.0006719531673273771	0.0	0.0	-0.00037109537055890485
1hour		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	234.33333333333331	-0.00247320982529331	0.0	0.0	-0.0011948825407888108
1hr		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	131.0	-0.00046086840272296925	0.0	0.0	-0.00037109537055890485
1methyl4phenyl1236tetrahydropyridine_lex	chemical	2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	254.5	-0.0017907024197367782	0.0013333333333333	0.0	-0.0007863968983841119
1mgkg		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	186.0	-0.0013087255405543896	0.0	0.0	-0.0007863968983841119
1mgkgweek		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	162.0	-0.0005699288644352984	0.0	0.0	-0.00037109537055890485
1min		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	292.5	-0.0020580764549033015	0.0	0.0	-0.0007863968983841119
1minute		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	517.0	-0.0018188470550171143	0.0	0.0	-0.00037109537055890485
1mlkg		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	199.0	-0.0007000978026087123	0.0	0.0	-0.00037109537055890485
1mm		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	234.0	-0.0008232305819615426	0.0	0.0	-0.00037109537055890485
1month		2	2	6.620073206530356	11.864448158834211	0.6882992011353518	1.0	105.5	-0.0007423147555305487	0.0	0.0	-0.0007863968983841119
1placebo		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	152.0	-0.0005347480703338237	0.0	0.0	-0.00037109537055890485
1r2scisn234dichlorophenylethyl21pyrrolidinylcyclohexylamine		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	240.0	-0.0008443390584214061	0.0	0.0	-0.00037109537055890485
1r_3s_31admantyl1aminomethyl34dihydro56dihydroxy1h2benzo_pyran_hydrochloride_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	257.0	-0.0009041464083940909	0.0006666666666666	0.0	-0.00037109537055890485
1receptor		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	343.5	-0.0024169205547323047	0.0	0.0	-0.0007863968983841119
1s		1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	257.0	-0.0009041464083935358	0.0	0.0	-0.00037109537055890485
1ug		1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	398.0	-0.0007000978026087123	0.0	0.0	0.6927760851893865
1v		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	230.0	-0.0008091582643218187	0.0	0.0	-0.00037109537055890485
1way		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	487.0	-0.0017133046727145773	0.0	0.0	-0.00037109537055890485
1week		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	90.0	-0.00031662714690805505	0.0	0.0	-0.00037109537055890485
1year		6	7	5.521460917862246	10.611685190338843	28.13418847538086	1.1666666666666667	368.5	-0.0063008802234701955	0.0	0.0	0.15173866849882245
1yearold		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	122.0	-0.0004292056880308426	0.0	0.0	-0.00037109537055890485
1yr		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	304.0	-0.0010694961406678694	0.0	0.0	-0.00037109537055890485
20000fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	195.0	-0.0006860254849683223	0.0	0.0	-0.00037109537055890485
2002dec		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	332.0	-0.0011680023641502668	0.0	0.0	-0.00037109537055890485
2003a		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	134.0	-0.00047142264095267894	0.0	0.0	-0.00037109537055890485
200mgkg		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	235.0	-0.0016534973227432248	0.0	0.0	-0.0007863968983841119
200mgkg1		1	1	7.313220387090301	12.557595339394156	0.7029095298048734	1.0	236.0	-0.0008302667407816822	0.0	0.0	-0.00037109537055890485
200micrograms		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	182.0	-0.0006402904526359166	0.0	0.0	-0.00037109537055890485
2010north		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	272.0	-0.0009569175995451928	0.0	0.0	-0.00037109537055890485
20dayold		2	3	6.620073206530356	11.458983050726047	120.36321673956823	1.5	587.0	-0.002360631284169745	0.0	0.0	0.4046787112097796
20fold		2	2	6.620073206530356	11.864448158834211	0.6882992011353585	1.0	155.5	-0.0010941226965393014	0.0	0.0	-0.0007863968983841119
20mg		3	3	6.214608098422191	11.458983050726047	0.6738944919003005	1.0	230.33333333333331	-0.002430992872372806	0.0	0.0	-0.0011948825407888108
20min		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	274.0	-0.0009639537583654434	0.0	0.0	-0.00037109537055890485
20s		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	327.0	-0.0011504119671001956	0.0	0.0	-0.00037109537055890485
20th		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	196.0	-0.0006895435643786696	0.0	0.0	-0.00037109537055890485
20year		1	1	7.313220387090301	12.557595339394156	0.7029095298048802	1.0	208.0	-0.0007317605172992847	0.0	0.0	-0.00037109537055890485
20yearold		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	160.0	-0.0005628927056146038	0.0	0.0	-0.00037109537055890485
21day		2	2	6.620073206530356	11.864448158834211	0.6882992011353454	1.0	236.5	-0.0016640515609736006	0.0	0.0	-0.0007863968983841119
21days		1	2	7.313220387090301	11.864448158834211	234.21759540318092	2.0	490.0	-0.0008619294554730317	0.0	0.0	0.6927760851893865
21mg		1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	240.0	-0.0008443390584225163	0.0	0.0	-0.00037109537055890485
21yearold		2	2	6.620073206530356	11.864448158834211	0.6882992011353487	1.0	91.5	-0.0006438085320479292	0.0	0.0	-0.0007863968983841119
22fold		2	2	6.620073206530356	11.864448158834211	0.6882992011353551	1.0	227.5	-0.0016007261315916788	0.0	0.0	-0.0007863968983841119
22oxacalcitriol_lex	chemical	1	2	7.313220387090301	11.864448158834211	234.21759540318138	2.0	726.0	-0.0012770628258637062	0.0006666666666666	0.0006666666666666	0.6927760851893865
22yearold		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	196.0	-0.0006895435643786696	0.0	0.0	-0.00037109537055890485
235triphenyltetrazolium_chloride_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	277.0	-0.0009745079965950421	0.0006666666666666	0.0	-0.00037109537055890485
235triphenyltetrazolium_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048869	1.0	263.0	-0.0009252548848547315	0.0006666666666666	0.0	-0.00037109537055890485
23dideoxy_cytosine_lex	chemical	1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	242.0	-0.0008513752172415456	0.0006666666666666	0.0	-0.00037109537055890485
23fold		1	1	7.313220387090301	12.557595339394156	0.7029095298048835	1.0	179.0	-0.0006297362144073171	0.0	0.0	-0.00037109537055890485
23yearold		4	4	5.926926025970411	11.171300978274266	0.6596943358034527	1.0	112.0	-0.0015760995757209129	0.0	0.0	-0.0016012561082892063
23yold		1	1	7.313220387090301	12.557595339394156	0.7029095298048936	1.0	260.0	-0.0009147006466242447	0.0	0.0	-0.00037109537055890485
2414c		1	1	7.313220387090301	12.557595339394156	0.7029095298048903	1.0	176.0	-0.0006191819761772743	0.0	0.0	-0.00037109537055890485
24368s		1	1	7.313220387090301	12.557595339394156	0.7029095298048768	1.0	186.0	-0.0006543627702770838	0.0	0.0	-0.00037109537055890485
